ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.7748279252704031, 'recall': 0.9645042839657283, 'f1-score': 0.8593238822246455, 'support': 817}","{'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 119}","{'precision': 0.8651026392961877, 'recall': 0.8217270194986073, 'f1-score': 0.8428571428571429, 'support': 1077}","{'precision': 0.8167217760982523, 'recall': 0.8589170392449081, 'f1-score': 0.8372881355932205, 'support': 2013}","{'precision': 0.7890677639464393, 'recall': 0.752273179586151, 'f1-score': 0.7578698655034533, 'support': 2013}","{'precision': 0.8203156542540329, 'recall': 0.8589170392449081, 'f1-score': 0.8334946620142466, 'support': 2013}",0.3622211813926697,39,0.10719244927167892
"{'precision': 0.8614190687361419, 'recall': 0.9510403916768666, 'f1-score': 0.9040139616055846, 'support': 817}","{'precision': 0.5546218487394958, 'recall': 0.5546218487394958, 'f1-score': 0.5546218487394958, 'support': 119}","{'precision': 0.8892156862745098, 'recall': 0.8421541318477251, 'f1-score': 0.8650453028135431, 'support': 1077}","{'precision': 0.8574228319451249, 'recall': 0.8693492300049677, 'f1-score': 0.8633448445979279, 'support': 2013}","{'precision': 0.7684188679167159, 'recall': 0.7826054574213624, 'f1-score': 0.7745603710528745, 'support': 2013}","{'precision': 0.8581543334699825, 'recall': 0.8693492300049677, 'f1-score': 0.8625102820476644, 'support': 2013}",0.5777201652526855,40,0.06794089078903198
"{'precision': 0.8812572759022119, 'recall': 0.9265605875152999, 'f1-score': 0.9033412887828164, 'support': 817}","{'precision': 0.7171717171717171, 'recall': 0.5966386554621849, 'f1-score': 0.6513761467889907, 'support': 119}","{'precision': 0.8979779411764706, 'recall': 0.9071494893221913, 'f1-score': 0.902540415704388, 'support': 1077}","{'precision': 0.8822091886608016, 'recall': 0.8966716343765524, 'f1-score': 0.8893816210889383, 'support': 2013}","{'precision': 0.8321356447501332, 'recall': 0.810116244099892, 'f1-score': 0.8190859504253983, 'support': 2013}","{'precision': 0.8805031651279682, 'recall': 0.8966716343765524, 'f1-score': 0.8880176960343154, 'support': 2013}",0.2582276165485382,41,0.01418053638190031
"{'precision': 0.8836405529953917, 'recall': 0.9388004895960832, 'f1-score': 0.910385756676558, 'support': 817}","{'precision': 0.6216216216216216, 'recall': 0.5798319327731093, 'f1-score': 0.6000000000000001, 'support': 119}","{'precision': 0.8805429864253393, 'recall': 0.903435468895079, 'f1-score': 0.8918423464711274, 'support': 1077}","{'precision': 0.8680422264875239, 'recall': 0.8986587183308494, 'f1-score': 0.8830851842811813, 'support': 2013}","{'precision': 0.7952683870141176, 'recall': 0.8073559637547572, 'f1-score': 0.8007427010492285, 'support': 2013}","{'precision': 0.8664938406111765, 'recall': 0.8986587183308494, 'f1-score': 0.882115931621536, 'support': 2013}",0.41256919503211975,42,0.022502997890114784
"{'precision': 0.8961038961038961, 'recall': 0.9290085679314566, 'f1-score': 0.9122596153846154, 'support': 817}","{'precision': 0.5982905982905983, 'recall': 0.5882352941176471, 'f1-score': 0.5932203389830509, 'support': 119}","{'precision': 0.8903107861060329, 'recall': 0.904363974001857, 'f1-score': 0.8972823583602026, 'support': 1077}","{'precision': 0.8760932944606414, 'recall': 0.8956780923994039, 'f1-score': 0.8857774502579219, 'support': 2013}","{'precision': 0.7949017601668423, 'recall': 0.807202612016987, 'f1-score': 0.8009207709092897, 'support': 2013}","{'precision': 0.8753989969943674, 'recall': 0.8956780923994039, 'f1-score': 0.8853862027134387, 'support': 2013}",0.8239716291427612,43,0.004819282330572605
"{'precision': 0.8883774453394706, 'recall': 0.944920440636475, 'f1-score': 0.9157769869513642, 'support': 817}","{'precision': 0.65625, 'recall': 0.5294117647058824, 'f1-score': 0.586046511627907, 'support': 119}","{'precision': 0.8925619834710744, 'recall': 0.9025069637883009, 'f1-score': 0.8975069252077563, 'support': 1077}","{'precision': 0.879746835443038, 'recall': 0.8976651763537009, 'f1-score': 0.888615687238751, 'support': 2013}","{'precision': 0.8123964762701816, 'recall': 0.7922797230435528, 'f1-score': 0.7997768079290092, 'support': 2013}","{'precision': 0.8768938793048657, 'recall': 0.8976651763537009, 'f1-score': 0.8865098319283353, 'support': 2013}",0.6822113394737244,44,0.0031079822219908237
"{'precision': 0.8890173410404625, 'recall': 0.9412484700122399, 'f1-score': 0.9143876337693222, 'support': 817}","{'precision': 0.6296296296296297, 'recall': 0.5714285714285714, 'f1-score': 0.5991189427312775, 'support': 119}","{'precision': 0.8925619834710744, 'recall': 0.9025069637883009, 'f1-score': 0.8975069252077563, 'support': 1077}","{'precision': 0.8773035887487876, 'recall': 0.8986587183308494, 'f1-score': 0.8878527607361962, 'support': 2013}","{'precision': 0.8037363180470556, 'recall': 0.8050613350763708, 'f1-score': 0.8036711672361188, 'support': 2013}","{'precision': 0.8755799054914709, 'recall': 0.8986587183308494, 'f1-score': 0.8867187329474971, 'support': 2013}",0.3182804584503174,45,0.016844358295202255
"{'precision': 0.8910776361529548, 'recall': 0.9412484700122399, 'f1-score': 0.9154761904761906, 'support': 817}","{'precision': 0.6052631578947368, 'recall': 0.5798319327731093, 'f1-score': 0.5922746781115881, 'support': 119}","{'precision': 0.8890925756186985, 'recall': 0.9006499535747446, 'f1-score': 0.8948339483394834, 'support': 1077}","{'precision': 0.874274661508704, 'recall': 0.8981619473422752, 'f1-score': 0.8860573388875275, 'support': 2013}","{'precision': 0.7951444565554633, 'recall': 0.8072434521200312, 'f1-score': 0.8008616056424206, 'support': 2013}","{'precision': 0.8731194478230383, 'recall': 0.8981619473422752, 'f1-score': 0.8853258304401144, 'support': 2013}",0.12874329090118408,46,0.0023659169673919678
"{'precision': 0.8900462962962963, 'recall': 0.9412484700122399, 'f1-score': 0.9149315883402735, 'support': 817}","{'precision': 0.6310679611650486, 'recall': 0.5462184873949579, 'f1-score': 0.5855855855855856, 'support': 119}","{'precision': 0.8937728937728938, 'recall': 0.9062209842154132, 'f1-score': 0.8999538958045182, 'support': 1077}","{'precision': 0.8790675084992715, 'recall': 0.8991554893194238, 'f1-score': 0.8889980353634578, 'support': 2013}","{'precision': 0.8049623837447463, 'recall': 0.7978959805408703, 'f1-score': 0.8001570232434592, 'support': 2013}","{'precision': 0.8767304113492903, 'recall': 0.8991554893194238, 'f1-score': 0.8874486528267037, 'support': 2013}",0.9235532879829407,47,0.0015149116516113281
"{'precision': 0.8931475029036005, 'recall': 0.9412484700122399, 'f1-score': 0.9165673420738975, 'support': 817}","{'precision': 0.638095238095238, 'recall': 0.5630252100840336, 'f1-score': 0.5982142857142857, 'support': 119}","{'precision': 0.8935779816513761, 'recall': 0.904363974001857, 'f1-score': 0.8989386248269496, 'support': 1077}","{'precision': 0.8803501945525292, 'recall': 0.8991554893194238, 'f1-score': 0.8896534775129025, 'support': 2013}","{'precision': 0.8082735742167383, 'recall': 0.8028792180327101, 'f1-score': 0.8045734175383776, 'support': 2013}","{'precision': 0.8783002133353736, 'recall': 0.8991554893194238, 'f1-score': 0.8883159053219071, 'support': 2013}",0.1272212713956833,48,0.0013972275191918015
"{'precision': 0.8948598130841121, 'recall': 0.9375764993880049, 'f1-score': 0.9157202630005977, 'support': 817}","{'precision': 0.6146788990825688, 'recall': 0.5630252100840336, 'f1-score': 0.5877192982456141, 'support': 119}","{'precision': 0.8917431192660551, 'recall': 0.9025069637883009, 'f1-score': 0.8970927549607752, 'support': 1077}","{'precision': 0.878345498783455, 'recall': 0.8966716343765524, 'f1-score': 0.8874139626352016, 'support': 2013}","{'precision': 0.8004272771442453, 'recall': 0.8010362244201131, 'f1-score': 0.8001774387356623, 'support': 2013}","{'precision': 0.8766292080129592, 'recall': 0.8966716343765524, 'f1-score': 0.8863641075287984, 'support': 2013}",0.677604079246521,49,0.0017713174456730485
"{'precision': 0.8961493582263711, 'recall': 0.9400244798041616, 'f1-score': 0.917562724014337, 'support': 817}","{'precision': 0.6261682242990654, 'recall': 0.5630252100840336, 'f1-score': 0.5929203539823009, 'support': 119}","{'precision': 0.8936755270394133, 'recall': 0.9052924791086351, 'f1-score': 0.8994464944649446, 'support': 1077}","{'precision': 0.8807785888077859, 'recall': 0.8991554893194238, 'f1-score': 0.8898721730580138, 'support': 2013}","{'precision': 0.8053310365216166, 'recall': 0.8027807229989435, 'f1-score': 0.8033098574871942, 'support': 2013}","{'precision': 0.8788656666587094, 'recall': 0.8991554893194238, 'f1-score': 0.8886786598024603, 'support': 2013}",0.17150133848190308,50,0.0015071308007463813
"{'precision': 0.8951048951048951, 'recall': 0.9400244798041616, 'f1-score': 0.9170149253731343, 'support': 817}","{'precision': 0.6320754716981132, 'recall': 0.5630252100840336, 'f1-score': 0.5955555555555555, 'support': 119}","{'precision': 0.8921389396709324, 'recall': 0.9062209842154132, 'f1-score': 0.8991248272685398, 'support': 1077}","{'precision': 0.879980563654033, 'recall': 0.899652260307998, 'f1-score': 0.8897076885286171, 'support': 2013}","{'precision': 0.8064397688246469, 'recall': 0.803090224701203, 'f1-score': 0.8038984360657433, 'support': 2013}","{'precision': 0.8779688616285986, 'recall': 0.899652260307998, 'f1-score': 0.8884400119767408, 'support': 2013}",0.41259193420410156,51,0.002451682696118951
"{'precision': 0.8948598130841121, 'recall': 0.9375764993880049, 'f1-score': 0.9157202630005977, 'support': 817}","{'precision': 0.6442307692307693, 'recall': 0.5630252100840336, 'f1-score': 0.600896860986547, 'support': 119}","{'precision': 0.8946886446886447, 'recall': 0.9071494893221913, 'f1-score': 0.900875979714154, 'support': 1077}","{'precision': 0.8820662768031189, 'recall': 0.8991554893194238, 'f1-score': 0.8905289052890528, 'support': 2013}","{'precision': 0.8112597423345087, 'recall': 0.8025837329314099, 'f1-score': 0.8058310345670995, 'support': 2013}","{'precision': 0.8799521108583466, 'recall': 0.8991554893194238, 'f1-score': 0.8891672188181974, 'support': 2013}",0.7136086225509644,52,0.010641434229910374
"{'precision': 0.8948598130841121, 'recall': 0.9375764993880049, 'f1-score': 0.9157202630005977, 'support': 817}","{'precision': 0.638095238095238, 'recall': 0.5630252100840336, 'f1-score': 0.5982142857142857, 'support': 119}","{'precision': 0.8921389396709324, 'recall': 0.9062209842154132, 'f1-score': 0.8991248272685398, 'support': 1077}","{'precision': 0.8802919708029197, 'recall': 0.8986587183308494, 'f1-score': 0.8893805309734512, 'support': 2013}","{'precision': 0.8083646636167608, 'recall': 0.8022742312291505, 'f1-score': 0.8043531253278077, 'support': 2013}","{'precision': 0.8782252551657462, 'recall': 0.8986587183308494, 'f1-score': 0.8880717306704946, 'support': 2013}",0.4022904634475708,53,0.00140545389149338
"{'precision': 0.8961493582263711, 'recall': 0.9400244798041616, 'f1-score': 0.917562724014337, 'support': 817}","{'precision': 0.6470588235294118, 'recall': 0.5546218487394958, 'f1-score': 0.5972850678733032, 'support': 119}","{'precision': 0.8947849954254345, 'recall': 0.9080779944289693, 'f1-score': 0.9013824884792625, 'support': 1077}","{'precision': 0.8830409356725146, 'recall': 0.9001490312965723, 'f1-score': 0.8915129151291513, 'support': 2013}","{'precision': 0.8126643923937391, 'recall': 0.8009081076575423, 'f1-score': 0.8054100934556342, 'support': 2013}","{'precision': 0.8806942204392142, 'recall': 0.9001490312965723, 'f1-score': 0.8899724832035778, 'support': 2013}",0.6297325491905212,54,0.001784073538146913
